Elapsed time,EMG
00:12:751:852,543
00:12:752:856,550
00:12:753:856,556
00:12:754:860,549
00:12:755:860,554
00:12:756:864,591
00:12:757:864,555
00:12:758:864,575
00:12:759:868,551
00:12:760:872,550
00:12:761:872,537
00:12:762:876,539
00:12:763:876,541
00:12:764:876,573
00:12:765:876,570
00:12:766:876,597
00:12:767:880,619
00:12:768:880,557
00:12:769:884,602
00:12:770:884,545
00:12:771:884,548
00:12:772:888,567
00:12:773:888,545
00:12:774:892,543
00:12:775:896,551
00:12:776:896,545
00:12:777:900,550
00:12:778:904,587
00:12:779:904,558
00:12:780:908,561
00:12:781:908,545
00:12:782:912,546
00:12:783:916,574
00:12:784:916,541
00:12:785:916,556
00:12:786:920,578
00:12:787:924,560
00:12:788:924,605
00:12:789:928,617
00:12:790:932,583
00:12:791:932,558
00:12:792:936,553
00:12:793:940,546
00:12:794:940,569
00:12:795:944,536
00:12:796:944,538
00:12:797:948,548
00:12:798:952,549
00:12:799:952,596
00:12:800:956,560
00:12:801:960,561
00:12:802:960,562
00:12:803:964,543
00:12:804:964,542
00:12:805:968,554
00:12:806:968,543
00:12:807:972,563
00:12:808:976,574
00:12:809:980,562
00:12:810:980,618
00:12:811:984,589
00:12:812:984,572
00:12:813:988,545
00:12:814:988,541
00:12:815:992,543
00:12:816:996,543
00:12:817:996,540
00:12:819:000,544
00:12:820:000,547
00:12:821:004,546
00:12:822:008,602
00:12:823:008,553
00:12:824:012,569
00:12:825:016,559
00:12:826:020,564
00:12:827:020,555
00:12:828:020,551
00:12:829:024,561
00:12:830:024,560
00:12:831:028,570
00:12:832:032,578
00:12:833:032,603
00:12:834:036,559
00:12:835:036,560
00:12:836:036,558
00:12:837:040,543
00:12:838:040,545
00:12:839:040,542
00:12:840:044,550
00:12:841:048,540
00:12:842:048,559
00:12:843:052,551
00:12:844:056,609
00:12:845:060,592
00:12:846:060,624
00:12:847:060,562
00:12:848:064,563
00:12:849:068,551
00:12:850:068,543
00:12:851:068,560
00:12:852:072,560
00:12:853:076,558
00:12:854:076,547
00:12:855:080,583
00:12:856:080,568
00:12:857:084,566
00:12:858:088,548
00:12:859:088,551
00:12:860:088,533
00:12:861:092,539
00:12:862:092,535
00:12:863:092,566
00:12:864:096,555
00:12:865:096,575
00:12:866:100,613
00:12:867:100,591
00:12:868:100,583
00:12:869:100,560
00:12:870:104,564
00:12:871:108,563
00:12:872:112,543
00:12:873:112,544
00:12:874:112,583
00:12:875:116,551
00:12:876:116,572
00:12:877:116,593
00:12:878:116,553
00:12:879:116,567
00:12:880:120,534
00:12:881:120,542
00:12:882:120,556
00:12:883:124,537
00:12:884:124,538
00:12:885:128,557
00:12:886:132,550
00:12:887:132,597
00:12:888:132,600
00:12:889:136,585
00:12:890:136,583
00:12:891:140,559
00:12:892:140,541
00:12:893:144,574
00:12:894:148,541
00:12:895:148,540
00:12:896:152,542
00:12:897:152,546
00:12:898:156,569
00:12:899:156,591
00:12:900:160,545
00:12:901:160,556
00:12:902:160,550
00:12:903:164,540
00:12:904:168,572
00:12:905:172,539
00:12:906:176,549
00:12:907:176,558
00:12:908:176,561
00:12:909:176,632
00:12:910:176,605
00:12:911:180,579
00:12:912:184,573
00:12:913:184,543
00:12:914:188,542
00:12:915:188,549
00:12:916:188,542
00:12:917:192,538
00:12:918:192,547
00:12:919:196,546
00:12:920:196,591
00:12:921:196,568
00:12:922:200,547
00:12:923:204,553
00:12:924:204,548
00:12:925:204,545
00:12:926:204,566
00:12:927:208,559
00:12:928:212,574
00:12:929:212,568
00:12:930:212,574
00:12:931:216,574
00:12:932:216,590
00:12:933:216,563
00:12:934:216,569
00:12:935:220,540
00:12:936:224,548
00:12:937:228,543
00:12:938:232,540
00:12:939:232,540
00:12:940:236,559
00:12:941:240,540
00:12:942:240,611
00:12:943:244,575
00:12:944:248,574
00:12:945:252,557
00:12:946:252,563
00:12:947:256,550
00:12:948:256,547
00:12:949:260,569
00:12:950:260,572
00:12:951:264,583
00:12:952:268,575
00:12:953:268,582
00:12:954:268,551
00:12:955:272,561
00:12:956:272,556
00:12:957:272,549
00:12:958:276,542
00:12:959:276,543
00:12:960:280,536
00:12:961:280,540
00:12:962:280,560
00:12:963:284,574
00:12:964:284,600
00:12:965:284,588
00:12:966:284,614
00:12:967:288,577
00:12:968:288,568
00:12:969:292,550
00:12:970:292,543
00:12:971:296,556
00:12:972:296,575
00:12:973:300,551
00:12:974:304,582
00:12:975:304,608
00:12:976:308,567
00:12:977:312,555
00:12:978:316,543
00:12:979:316,543
00:12:980:316,536
00:12:981:316,539
00:12:982:320,542
00:12:983:324,551
00:12:984:324,565
00:12:985:328,566
00:12:986:328,572
00:12:987:332,572
00:12:988:336,612
00:12:989:336,546
00:12:990:336,548
00:12:991:340,574
00:12:992:340,541
00:12:993:344,550
00:12:994:348,553
00:12:995:348,553
00:12:996:352,561
00:12:997:352,591
00:12:998:356,561
00:12:999:360,571
00:13:000:360,537
00:13:001:360,547
00:13:002:364,551
00:13:003:364,540
00:13:004:368,550
00:13:005:372,560
00:13:006:372,562
00:13:007:376,583
00:13:008:380,569
00:13:009:380,568
00:13:010:384,559
00:13:011:384,551
00:13:012:384,550
00:13:013:388,574
00:13:014:388,541
00:13:015:392,540
00:13:016:396,550
00:13:017:396,543
00:13:018:400,597
00:13:019:404,572
00:13:020:404,583
00:13:021:408,556
00:13:022:408,545
00:13:023:412,543
00:13:024:412,558
00:13:025:416,550
00:13:026:416,569
00:13:027:416,575
00:13:028:420,553
00:13:029:424,637
00:13:030:424,574
00:13:031:424,600
00:13:032:428,551
00:13:033:428,557
00:13:034:432,547
00:13:035:432,544
00:13:036:436,536
00:13:037:436,539
00:13:038:440,547
00:13:039:440,542
00:13:040:440,570
00:13:041:440,561
00:13:042:440,565
00:13:043:444,546
00:13:044:448,563
00:13:045:448,543
00:13:046:448,563
00:13:047:448,543
00:13:048:452,556
00:13:049:452,586
00:13:050:452,555
00:13:051:456,597
00:13:052:456,586
00:13:053:456,555
00:13:054:456,554
00:13:055:460,558
00:13:056:460,543
00:13:057:464,547
00:13:058:464,536
00:13:059:468,539
00:13:060:468,549
00:13:061:468,556
00:13:062:468,608
00:13:063:472,566
00:13:064:472,593
00:13:065:472,585
00:13:066:476,587
00:13:067:476,546
00:13:068:476,543
00:13:069:476,562
00:13:070:480,568
00:13:071:484,553
00:13:072:488,583
00:13:073:488,606
00:13:074:492,568
00:13:075:492,606
00:13:076:496,547
00:13:077:496,550
00:13:078:496,538
00:13:079:496,543
00:13:080:496,540
00:13:081:496,540
00:13:082:500,547
00:13:083:500,552
00:13:084:500,563
00:13:085:500,561
00:13:086:500,583
00:13:087:500,551
00:13:088:500,551
00:13:089:500,575
00:13:090:500,547
00:13:091:500,555
00:13:092:500,553
00:13:093:504,549
00:13:094:504,577
00:13:095:508,597
00:13:096:512,540
00:13:097:512,568
00:13:098:512,551
00:13:099:516,543
00:13:100:520,541
00:13:101:524,542
00:13:102:528,536
00:13:103:532,554
00:13:104:536,551
00:13:105:540,563
00:13:106:544,617
00:13:107:548,561
00:13:108:552,575
00:13:109:556,550
00:13:110:556,543
00:13:111:560,567
00:13:112:564,544
00:13:113:568,562
00:13:114:572,555
00:13:115:576,564
00:13:116:580,554
00:13:117:584,599
00:13:118:584,547
00:13:119:588,573
00:13:120:592,542
00:13:121:592,540
00:13:122:596,571
00:13:123:600,540
00:13:124:600,550
00:13:125:604,575
00:13:126:608,555
00:13:127:612,597
00:13:128:616,608
00:13:129:616,606
00:13:130:620,560
00:13:131:624,542
00:13:132:624,544
00:13:133:628,568
00:13:134:632,542
00:13:135:636,540
00:13:136:640,560
00:13:137:644,543
00:13:138:648,603
00:13:139:652,551
00:13:140:656,575
00:13:141:656,551
00:13:142:660,537
00:13:143:664,545
00:13:144:668,577
00:13:145:668,547
00:13:146:672,556
00:13:147:676,572
00:13:148:680,568
00:13:149:680,617
00:13:150:684,600
00:13:151:688,575
00:13:152:688,551
00:13:153:692,540
00:13:154:696,540
00:13:155:696,548
00:13:156:700,553
00:13:157:700,534
00:13:158:704,558
00:13:159:708,536
00:13:160:712,583
00:13:161:712,583
00:13:162:716,551
00:13:163:720,547
00:13:164:724,571
00:13:165:724,544
00:13:166:728,558
00:13:167:732,543
00:13:168:732,560
00:13:169:736,557
00:13:170:736,561
00:13:171:740,606
00:13:172:744,560
00:13:173:744,591
00:13:174:748,555
00:13:175:748,548
00:13:176:752,553
00:13:177:756,557
00:13:178:760,540
00:13:179:760,536
00:13:180:764,543
00:13:181:768,550
00:13:182:772,594
00:13:183:772,577
00:13:184:776,591
00:13:185:776,555
00:13:186:780,551
00:13:187:784,553
00:13:188:784,541
00:13:189:784,559
00:13:190:788,560
00:13:191:792,560
00:13:192:792,572
00:13:193:796,591
00:13:194:800,558
00:13:195:800,553
00:13:196:800,540
00:13:197:804,540
00:13:198:808,542
00:13:199:812,554
00:13:200:816,539
00:13:201:816,549
00:13:202:820,543
00:13:203:820,569
00:13:204:824,596
00:13:205:828,573
00:13:206:828,583
00:13:207:832,551
00:13:208:832,571
00:13:209:836,587
00:13:210:840,547
00:13:211:840,543
00:13:212:844,571
00:13:213:844,568
00:13:214:844,570
00:13:215:848,601
00:13:216:852,560
00:13:217:856,555
00:13:218:856,537
00:13:219:860,538
00:13:220:860,550
00:13:221:860,545
00:13:222:860,541
00:13:223:860,554
00:13:224:864,569
00:13:225:868,579
00:13:226:868,577
00:13:227:872,593
00:13:228:872,580
00:13:229:876,581
00:13:230:876,567
00:13:231:880,555
00:13:232:884,541
00:13:233:884,542
00:13:234:888,546
00:13:235:888,555
00:13:236:892,587
00:13:237:892,591
00:13:238:896,571
00:13:239:896,548
00:13:240:900,551
00:13:241:900,543
00:13:242:904,563
00:13:243:904,547
00:13:244:904,573
00:13:245:904,566
00:13:246:908,557
00:13:247:908,632
00:13:248:912,605
00:13:249:912,601
00:13:250:916,566
00:13:251:916,546
00:13:252:916,547
00:13:253:916,551
00:13:254:920,540
00:13:255:920,536
00:13:256:924,557
00:13:257:928,543
00:13:258:928,574
00:13:259:932,563
00:13:260:932,551
00:13:261:932,551
00:13:262:936,568
00:13:263:940,536
00:13:264:940,560
00:13:265:944,548
00:13:266:944,561
00:13:267:944,592
00:13:268:944,566
00:13:269:948,603
00:13:270:952,585
00:13:271:952,564
00:13:272:952,557
00:13:273:956,574
00:13:274:956,543
00:13:275:956,547
00:13:276:960,538
00:13:277:960,543
00:13:278:960,560
00:13:279:964,549
00:13:280:964,606
00:13:281:964,557
00:13:282:968,580
00:13:283:968,550
00:13:284:968,555
00:13:285:968,554
00:13:286:972,546
00:13:287:972,551
00:13:288:976,576
00:13:289:976,567
00:13:290:976,596
00:13:291:976,624
00:13:292:980,581
00:13:293:980,556
00:13:294:980,555
00:13:295:980,543
00:13:296:984,539
00:13:297:984,541
00:13:298:984,548
00:13:299:984,551
00:13:300:988,549
00:13:301:992,571
00:13:302:992,604
00:13:303:996,591
00:13:305:000,581
00:13:306:004,580
00:13:307:008,568
00:13:308:012,558
00:13:309:016,553
00:13:310:020,546
00:13:311:024,570
00:13:312:028,567
00:13:313:032,558
00:13:314:032,598
00:13:315:032,568
00:13:316:036,563
00:13:317:040,543
00:13:318:044,542
00:13:319:044,545
00:13:320:048,543
00:13:321:052,542
00:13:322:056,568
00:13:323:060,551
00:13:324:064,569
00:13:325:064,636
00:13:326:064,556
00:13:327:068,575
00:13:328:072,559
00:13:329:072,574
00:13:330:076,575
00:13:331:080,563
00:13:332:084,551
00:13:333:088,550
00:13:334:092,547
00:13:335:096,573
00:13:336:100,600
00:13:337:104,562
00:13:338:108,570
00:13:339:112,540
00:13:340:116,547
00:13:341:120,558
00:13:342:124,545
00:13:343:124,551
00:13:344:124,569
00:13:345:128,557
00:13:346:132,606
00:13:347:136,620
00:13:348:140,608
00:13:349:144,596
00:13:350:144,568
00:13:351:144,547
00:13:352:148,590
00:13:353:152,543
00:13:354:156,550
00:13:355:160,573
00:13:356:164,543
00:13:357:168,611
00:13:358:172,600
00:13:359:176,558
00:13:360:176,557
00:13:361:180,539
00:13:362:184,540
00:13:363:188,575
00:13:364:192,560
00:13:365:196,582
00:13:366:200,582
00:13:367:204,615
00:13:368:208,631
00:13:369:212,684
00:13:370:216,866
00:13:371:216,876
00:13:372:216,875
00:13:373:220,876
00:13:374:224,876
00:13:375:228,871
00:13:376:232,861
00:13:377:236,849
00:13:378:248,744
00:13:379:252,575
00:13:380:256,569
00:13:381:256,543
00:13:382:260,541
00:13:383:264,536
00:13:384:268,578
00:13:385:272,686
00:13:386:276,751
00:13:387:280,818
00:13:388:284,830
00:13:389:288,846
00:13:390:288,839
00:13:391:288,849
00:13:392:292,839
00:13:393:296,775
00:13:394:300,700
00:13:395:304,560
00:13:396:308,647
00:13:397:312,728
00:13:398:316,793
00:13:399:316,846
00:13:400:320,827
00:13:401:324,839
00:13:402:328,773
00:13:403:332,711
00:13:404:336,582
00:13:405:340,675
00:13:406:344,834
00:13:407:348,853
00:13:408:352,859
00:13:409:356,864
00:13:410:356,864
00:13:411:360,864
00:13:412:364,858
00:13:413:368,850
00:13:414:372,824
00:13:415:376,667
00:13:416:376,547
00:13:417:380,635
00:13:418:384,697
00:13:419:388,795
00:13:420:392,714
00:13:421:396,726
00:13:422:400,655
00:13:423:400,578
00:13:424:404,587
00:13:425:408,713
00:13:426:412,833
00:13:427:416,851
00:13:428:416,854
00:13:429:416,861
00:13:430:420,858
00:13:431:424,857
00:13:432:428,841
00:13:433:432,668
00:13:434:436,630
00:13:435:440,832
00:13:436:440,857
00:13:437:440,863
00:13:438:444,868
00:13:439:448,876
00:13:440:452,876
00:13:441:456,876
00:13:442:460,871
00:13:443:464,867
00:13:444:468,861
00:13:445:472,856
00:13:446:476,847
00:13:447:480,775
00:13:448:480,689
00:13:449:484,572
00:13:450:488,566
00:13:451:492,560
00:13:452:496,589
00:13:453:500,673
00:13:454:504,805
00:13:455:508,852
00:13:456:512,860
00:13:457:512,862
00:13:458:516,864
00:13:459:520,865
00:13:460:524,862
00:13:461:524,853
00:13:462:528,844
00:13:463:532,790
00:13:464:536,704
00:13:465:540,663
00:13:466:540,579
00:13:467:540,568
00:13:468:544,544
00:13:469:548,540
00:13:470:552,565
00:13:471:556,569
00:13:472:560,556
00:13:473:564,559
00:13:474:568,567
00:13:475:572,554
00:13:476:576,575
00:13:477:576,539
00:13:478:576,541
00:13:479:580,545
00:13:480:584,568
00:13:481:588,543
00:13:482:592,549
00:13:483:596,543
00:13:484:596,543
00:13:485:600,557
00:13:486:604,561
00:13:487:608,566
00:13:488:612,639
00:13:489:616,592
00:13:490:620,627
00:13:491:620,577
00:13:492:624,575
00:13:493:624,539
00:13:494:624,545
00:13:495:624,550
00:13:496:628,542
00:13:497:632,543
00:13:498:636,551
00:13:499:640,563
00:13:500:644,539
00:13:501:644,568
00:13:502:648,541
00:13:503:652,548
00:13:504:656,534
00:13:505:660,544
00:13:506:664,561
00:13:507:668,568
00:13:508:672,590
00:13:509:676,589
00:13:510:680,619
00:13:511:684,575
00:13:512:688,579
00:13:513:692,551
00:13:514:692,542
00:13:515:692,549
00:13:516:692,561
00:13:517:696,547
00:13:518:700,536
00:13:519:704,545
00:13:520:708,540
00:13:521:712,610
00:13:522:712,547
00:13:523:716,583
00:13:524:720,545
00:13:525:724,547
00:13:526:728,591
00:13:527:732,563
00:13:528:732,569
00:13:529:736,573
00:13:530:740,566
00:13:531:744,568
00:13:532:748,607
00:13:533:748,583
00:13:534:752,581
00:13:535:756,547
00:13:536:756,553
00:13:537:760,538
00:13:538:760,559
00:13:539:764,539
00:13:540:764,537
00:13:541:768,540
00:13:542:772,582
00:13:543:776,602
00:13:544:776,591
00:13:545:780,574
00:13:546:784,563
00:13:547:788,556
00:13:548:792,579
00:13:549:796,550
00:13:550:796,569
00:13:551:800,575
00:13:552:804,558
00:13:553:808,618
00:13:554:808,565
00:13:555:812,574
00:13:556:816,543
00:13:557:816,545
00:13:558:816,562
00:13:559:816,547
00:13:560:820,550
00:13:561:824,540
00:13:562:828,572
00:13:563:828,563
00:13:564:832,595
00:13:565:832,607
00:13:566:836,603
00:13:567:840,556
00:13:568:840,559
00:13:569:844,542
00:13:570:848,590
00:13:571:848,543
00:13:572:852,564
00:13:573:856,566
00:13:574:860,546
00:13:575:864,583
00:13:576:864,571
00:13:577:864,574
00:13:578:864,547
00:13:579:868,537
00:13:580:872,563
00:13:581:872,547
00:13:582:876,536
00:13:583:880,544
00:13:584:880,565
00:13:585:884,553
00:13:586:888,644
00:13:587:892,569
00:13:588:896,609
00:13:589:896,579
00:13:590:900,606
00:13:591:904,579
00:13:592:904,543
00:13:593:908,542
00:13:594:912,556
00:13:595:912,546
00:13:596:916,536
00:13:597:916,591
00:13:598:920,547
00:13:599:920,572
00:13:600:924,540
00:13:601:924,545
00:13:602:924,537
00:13:603:928,541
00:13:604:928,559
00:13:605:928,579
00:13:606:932,574
00:13:607:932,579
00:13:608:932,589
00:13:609:936,603
00:13:610:940,605
00:13:611:944,573
00:13:612:948,577
00:13:613:948,545
00:13:614:952,543
00:13:615:956,543
00:13:616:960,540
00:13:617:964,537
00:13:618:964,540
00:13:619:968,566
00:13:620:972,561
00:13:621:976,563
00:13:622:980,543
00:13:623:984,551
00:13:624:984,553
00:13:625:988,558
00:13:626:988,558
00:13:627:992,591
00:13:628:992,585
00:13:629:992,594
00:13:630:996,625
00:13:632:000,575
00:13:633:004,591
00:13:634:008,551
00:13:635:008,540
00:13:636:012,533
00:13:637:016,561
00:13:638:020,543
00:13:639:024,545
00:13:640:028,542
00:13:641:032,570
00:13:642:036,585
00:13:643:040,562
00:13:644:040,575
00:13:645:044,568
00:13:646:048,553
00:13:647:052,599
00:13:648:056,567
00:13:649:060,587
00:13:650:060,575
00:13:651:060,571
00:13:652:064,614
00:13:653:064,612
00:13:654:068,575
00:13:655:072,560
00:13:656:072,537
00:13:657:076,567
00:13:658:080,543
00:13:659:084,556
00:13:660:088,542
00:13:661:092,534
00:13:662:092,543
00:13:663:092,594
00:13:664:092,563
00:13:665:096,579
00:13:666:096,575
00:13:667:100,568
00:13:668:104,551
00:13:669:104,603
00:13:670:108,565
00:13:671:112,593
00:13:672:116,570
00:13:673:116,575
00:13:674:120,568
00:13:675:124,558
00:13:676:124,554
00:13:677:128,545
00:13:678:132,542
00:13:679:136,574
00:13:680:136,547
00:13:681:140,546
00:13:682:144,544
00:13:683:144,555
00:13:684:144,566
00:13:685:148,624
00:13:686:152,611
00:13:687:152,570
00:13:688:156,566
00:13:689:156,569
00:13:690:160,562
00:13:691:164,551
00:13:692:164,553
00:13:693:168,553
00:13:694:172,553
00:13:695:172,548
00:13:696:176,578
00:13:697:180,559
00:13:698:184,563
00:13:699:184,540
00:13:700:184,545
00:13:701:188,545
00:13:702:188,540
00:13:703:192,541
00:13:704:196,548
00:13:705:196,564
00:13:706:196,563
00:13:707:200,580
00:13:708:200,585
00:13:709:204,622
00:13:710:208,567
00:13:711:212,575
00:13:712:216,574
00:13:713:220,558
00:13:714:224,549
00:13:715:228,545
00:13:716:228,545
00:13:717:232,536
00:13:718:232,561
00:13:719:232,537
00:13:720:232,549
00:13:721:232,553
00:13:722:236,538
00:13:723:240,536
00:13:724:240,551
00:13:725:244,560
00:13:726:248,565
00:13:727:248,588
00:13:728:252,578
00:13:729:256,642
00:13:730:256,600
00:13:731:260,605
00:13:732:260,548
00:13:733:264,551
00:13:734:264,543
00:13:735:268,549
00:13:736:268,546
00:13:737:268,536
00:13:738:268,537
00:13:739:272,537
00:13:740:276,583
00:13:741:280,553
00:13:742:284,572
00:13:743:288,542
00:13:744:292,560
00:13:745:296,566
00:13:746:300,560
00:13:747:304,568
00:13:748:304,572
00:13:749:304,583
00:13:750:304,608
00:13:751:304,583
00:13:752:304,564
00:13:753:308,591
00:13:754:308,536
00:13:755:308,540
00:13:756:312,540
00:13:757:316,560
00:13:758:320,559
00:13:759:324,549
00:13:760:324,546
00:13:761:324,570
00:13:762:328,579
00:13:763:332,571
00:13:764:336,583
00:13:765:340,545
00:13:766:344,544
00:13:767:348,583
00:13:768:352,556
00:13:769:352,577
00:13:770:356,595
00:13:771:356,557
00:13:772:360,620
00:13:773:364,593
00:13:774:364,551
00:13:775:364,545
00:13:776:368,556
00:13:777:372,556
00:13:778:376,547
00:13:779:380,553
00:13:780:384,547
00:13:781:384,543
00:13:782:384,551
00:13:783:388,605
00:13:784:392,583
00:13:785:396,572
00:13:786:400,571
00:13:787:404,590
00:13:788:404,558
00:13:789:408,566
00:13:790:412,571
00:13:791:416,575
00:13:792:420,568
00:13:793:424,573
00:13:794:428,588
00:13:795:432,567
00:13:796:436,546
00:13:797:440,537
00:13:798:444,538
00:13:799:448,566
00:13:800:452,557
00:13:801:452,538
00:13:802:456,543
00:13:803:460,561
00:13:804:460,565
00:13:805:460,611
00:13:806:460,585
00:13:807:464,615
00:13:808:468,559
00:13:809:472,582
00:13:810:472,573
00:13:811:472,548
00:13:812:472,549
00:13:813:476,556
00:13:814:480,559
00:13:815:488,547
00:13:816:488,566
00:13:817:492,545
00:13:818:492,563
00:13:819:492,555
00:13:820:496,540
00:13:821:500,543
00:13:822:504,540
00:13:823:508,536
00:13:824:508,557
00:13:825:508,582
00:13:826:512,585
00:13:827:516,624
00:13:828:520,603
00:13:829:524,608
00:13:830:524,568
00:13:831:528,569
00:13:832:532,550
00:13:833:536,542
00:13:834:540,540
00:13:835:544,547
00:13:836:548,537
00:13:837:552,536
00:13:838:556,549
00:13:839:560,546
00:13:840:560,555
00:13:841:564,551
00:13:842:568,540
00:13:843:568,548
00:13:844:572,542
00:13:845:572,562
00:13:846:572,568
00:13:847:572,585
00:13:848:576,586
00:13:849:580,587
00:13:850:584,604
00:13:851:584,600
00:13:852:588,560
00:13:853:592,551
00:13:854:596,551
00:13:855:596,537
