Elapsed time,EKG
00:00:951:616,0
00:00:952:620,0
00:00:953:620,0
00:00:954:624,0
00:00:955:624,0
00:00:956:628,0
00:00:957:632,0
00:00:958:632,0
00:00:959:632,0
00:00:960:636,0
00:00:961:636,0
00:00:962:640,0
00:00:963:644,0
00:00:964:648,0
00:00:965:648,0
00:00:966:652,0
00:00:967:652,0
00:00:968:656,0
00:00:969:656,0
00:00:970:660,0
00:00:971:660,0
00:00:972:660,0
00:00:973:664,0
00:00:974:668,0
00:00:975:668,0
00:00:976:668,0
00:00:977:668,0
00:00:978:672,0
00:00:979:676,0
00:00:980:676,0
00:00:981:680,0
00:00:982:680,0
00:00:983:684,0
00:00:984:684,0
00:00:985:688,0
00:00:986:692,0
00:00:987:692,0
00:00:988:696,0
00:00:989:696,0
00:00:990:696,0
00:00:991:700,0
00:00:992:700,0
00:00:993:704,0
00:00:994:708,0
00:00:995:708,0
00:00:996:712,0
00:00:997:712,0
00:00:998:716,0
00:00:999:716,0
00:01:000:720,0
00:01:001:724,0
00:01:002:724,0
00:01:003:728,0
00:01:004:728,0
00:01:005:732,0
00:01:006:732,0
00:01:007:736,0
00:01:008:736,0
00:01:009:740,0
00:01:010:740,0
00:01:011:740,0
00:01:012:744,0
00:01:013:744,0
00:01:014:748,0
00:01:015:748,0
00:01:016:748,0
00:01:017:752,0
00:01:018:752,0
00:01:019:752,0
00:01:020:752,0
00:01:021:752,0
00:01:022:752,0
00:01:023:752,0
00:01:024:756,0
00:01:025:760,0
00:01:026:764,0
00:01:027:768,0
00:01:028:772,0
00:01:029:776,0
00:01:030:776,0
00:01:031:780,0
00:01:032:784,0
00:01:033:788,0
00:01:034:792,0
00:01:035:792,0
00:01:036:796,0
00:01:037:800,0
00:01:038:804,0
00:01:039:804,0
00:01:040:808,0
00:01:041:812,0
00:01:042:816,0
00:01:043:816,0
00:01:044:820,0
00:01:045:824,0
00:01:046:824,0
00:01:047:828,0
00:01:048:828,0
00:01:049:832,0
00:01:050:836,0
00:01:051:836,0
00:01:052:840,0
00:01:053:840,0
00:01:054:844,0
00:01:055:844,0
00:01:056:848,0
00:01:057:852,0
00:01:058:852,0
00:01:059:856,0
00:01:060:856,0
00:01:061:860,0
00:01:062:860,0
00:01:063:864,0
00:01:064:864,0
00:01:065:868,0
00:01:066:868,0
00:01:067:872,0
00:01:068:872,0
00:01:069:872,0
00:01:070:872,0
00:01:071:872,0
00:01:072:876,0
00:01:073:876,0
00:01:074:876,0
00:01:075:880,0
00:01:076:880,0
00:01:077:880,0
00:01:078:884,0
00:01:079:888,0
00:01:080:892,0
00:01:081:896,0
00:01:082:900,0
00:01:083:900,0
00:01:084:904,0
00:01:085:908,0
00:01:086:912,0
00:01:087:912,0
00:01:088:916,0
00:01:089:920,0
00:01:090:924,0
00:01:091:928,0
00:01:092:932,0
00:01:093:936,0
00:01:094:936,0
00:01:095:940,0
00:01:096:944,0
00:01:097:948,0
00:01:098:948,0
00:01:099:952,0
00:01:100:956,0
00:01:101:960,0
00:01:102:964,0
00:01:103:964,0
00:01:104:968,0
00:01:105:968,0
00:01:106:972,0
00:01:107:976,0
00:01:108:980,0
00:01:109:984,0
00:01:110:984,0
00:01:111:988,0
00:01:112:988,0
00:01:113:992,0
00:01:114:996,0
00:01:115:996,0
00:01:117:000,0
00:01:118:004,0
00:01:119:004,0
00:01:120:004,0
00:01:121:008,0
00:01:122:012,0
00:01:123:012,0
00:01:124:016,0
00:01:125:020,0
00:01:126:020,0
00:01:127:024,0
00:01:128:024,0
00:01:129:028,0
00:01:130:032,0
00:01:131:032,0
00:01:132:036,0
00:01:133:040,0
00:01:134:040,0
00:01:135:044,0
00:01:136:044,0
