Elapsed time,EKG
00:06:828:140,335
00:06:829:140,334
00:06:830:140,331
00:06:831:140,327
00:06:832:140,326
00:06:833:140,323
00:06:834:140,326
00:06:835:144,321
00:06:836:144,321
00:06:837:144,326
00:06:838:144,324
00:06:839:148,327
00:06:840:148,331
00:06:841:152,333
00:06:842:152,335
00:06:843:152,339
00:06:844:156,343
00:06:845:156,345
00:06:846:156,345
00:06:847:156,344
00:06:848:156,341
00:06:849:156,341
00:06:850:156,337
00:06:851:160,335
00:06:852:160,330
00:06:853:160,327
00:06:854:160,325
00:06:855:160,323
00:06:856:160,322
00:06:857:160,322
00:06:858:164,323
00:06:859:164,324
00:06:860:164,325
00:06:861:168,329
00:06:862:168,332
00:06:863:168,332
00:06:864:168,334
00:06:865:168,335
00:06:866:172,335
00:06:867:176,338
00:06:868:176,339
00:06:869:180,334
00:06:870:180,332
00:06:871:180,331
00:06:872:180,327
00:06:873:184,323
00:06:874:184,321
00:06:875:188,319
00:06:876:192,317
00:06:877:192,316
00:06:878:192,319
00:06:879:192,321
00:06:880:196,323
00:06:881:200,326
00:06:882:200,327
00:06:883:204,329
00:06:884:208,332
00:06:885:208,335
00:06:886:208,334
00:06:887:208,334
00:06:888:208,333
00:06:889:212,332
00:06:890:212,329
00:06:891:212,327
00:06:892:212,327
00:06:893:216,323
00:06:894:216,322
00:06:895:220,319
00:06:896:220,319
00:06:897:220,319
00:06:898:220,319
00:06:899:220,321
00:06:900:224,323
00:06:901:228,327
00:06:902:228,331
00:06:903:232,334
00:06:904:232,335
00:06:905:232,339
00:06:906:232,339
00:06:907:236,338
00:06:908:236,339
00:06:909:240,335
00:06:910:240,334
00:06:911:240,329
00:06:912:248,327
00:06:913:248,323
00:06:914:248,323
00:06:915:248,319
00:06:916:248,318
00:06:917:252,317
00:06:918:252,317
00:06:919:252,318
00:06:920:252,321
00:06:921:252,323
00:06:922:252,326
00:06:923:256,327
00:06:924:256,332
00:06:925:256,333
00:06:926:256,335
00:06:927:256,334
00:06:928:256,334
00:06:929:256,335
00:06:930:260,331
00:06:931:260,329
00:06:932:264,326
00:06:933:268,323
00:06:934:272,321
00:06:935:272,319
00:06:936:272,320
00:06:937:276,319
00:06:938:276,323
00:06:939:276,324
00:06:940:280,323
00:06:941:284,325
00:06:942:284,327
00:06:943:284,329
00:06:944:288,331
00:06:945:288,334
00:06:946:292,331
00:06:947:292,331
00:06:948:292,332
00:06:949:292,327
00:06:950:296,326
00:06:951:296,322
00:06:952:296,318
00:06:953:296,315
00:06:954:296,313
00:06:955:296,310
00:06:956:296,309
00:06:957:304,312
00:06:958:304,312
00:06:959:304,313
00:06:960:304,315
00:06:961:304,317
00:06:962:304,321
00:06:963:304,323
00:06:964:304,327
00:06:965:308,327
00:06:966:308,327
00:06:967:308,329
00:06:968:308,327
00:06:969:312,324
00:06:970:312,322
00:06:971:316,318
00:06:972:316,317
00:06:973:316,318
00:06:974:316,307
00:06:975:316,309
00:06:976:316,307
00:06:977:316,307
00:06:978:320,310
00:06:979:320,313
00:06:980:320,318
00:06:981:320,323
00:06:982:320,326
00:06:983:320,331
00:06:984:320,332
00:06:985:324,333
00:06:986:324,332
00:06:987:324,331
00:06:988:324,327
00:06:989:324,324
00:06:990:324,322
00:06:991:328,319
00:06:992:328,316
00:06:993:332,313
00:06:994:332,311
00:06:995:332,308
00:06:996:336,307
00:06:997:336,307
00:06:998:336,307
00:06:999:336,310
00:07:000:340,315
00:07:001:340,317
00:07:002:340,319
00:07:003:340,323
00:07:004:344,327
00:07:005:348,327
00:07:006:348,330
00:07:007:348,331
00:07:008:352,331
00:07:009:352,332
00:07:010:356,327
00:07:011:356,327
00:07:012:360,323
00:07:013:364,322
00:07:014:364,322
00:07:015:364,319
00:07:016:368,319
00:07:017:368,323
00:07:018:372,323
00:07:019:372,323
00:07:020:376,323
00:07:021:376,326
00:07:022:376,327
00:07:023:380,330
00:07:024:380,331
00:07:025:380,334
00:07:026:380,334
00:07:027:380,331
00:07:028:380,331
00:07:029:380,326
00:07:030:380,323
00:07:031:380,319
00:07:032:384,318
00:07:033:384,316
00:07:034:384,313
00:07:035:384,314
00:07:036:388,312
00:07:037:388,313
00:07:038:388,315
00:07:039:388,317
00:07:040:388,319
00:07:041:392,323
00:07:042:392,326
00:07:043:392,329
00:07:044:396,332
00:07:045:396,334
00:07:046:396,335
00:07:047:396,335
00:07:048:396,335
00:07:049:396,335
00:07:050:400,331
00:07:051:400,327
00:07:052:400,326
00:07:053:404,321
00:07:054:404,319
00:07:055:404,318
00:07:056:404,316
00:07:057:404,316
00:07:058:404,317
00:07:059:404,321
00:07:060:404,323
00:07:061:408,325
00:07:062:408,331
00:07:063:408,331
00:07:064:408,335
00:07:065:408,337
00:07:066:408,341
00:07:067:412,342
00:07:068:412,345
00:07:069:412,343
00:07:070:416,339
00:07:071:416,334
00:07:072:416,331
00:07:073:420,330
00:07:074:420,322
00:07:075:420,318
00:07:076:420,316
00:07:077:424,315
00:07:078:424,316
00:07:079:424,317
00:07:080:428,322
00:07:081:428,325
00:07:082:428,327
00:07:083:432,332
00:07:084:432,335
00:07:085:436,336
00:07:086:436,338
00:07:087:436,339
00:07:088:436,339
00:07:089:436,337
00:07:090:436,335
00:07:091:436,335
00:07:092:436,332
00:07:093:440,333
00:07:094:440,333
00:07:095:444,326
00:07:096:444,326
00:07:097:444,327
00:07:098:444,327
00:07:099:448,330
00:07:100:448,334
00:07:101:448,337
00:07:102:448,341
00:07:103:452,344
00:07:104:452,352
00:07:105:452,352
00:07:106:452,353
00:07:107:452,355
00:07:108:452,352
00:07:109:452,351
00:07:110:452,349
00:07:111:452,347
00:07:112:452,345
00:07:113:452,344
00:07:114:452,342
00:07:115:452,340
00:07:116:452,342
00:07:117:452,341
00:07:118:452,344
00:07:119:452,344
00:07:120:452,345
00:07:121:452,348
00:07:122:452,350
00:07:123:452,353
00:07:124:452,354
00:07:125:452,357
00:07:126:456,357
00:07:127:456,357
00:07:128:456,359
00:07:129:456,357
00:07:130:456,355
00:07:131:456,352
00:07:132:456,352
00:07:133:456,351
00:07:134:456,352
00:07:135:456,352
00:07:136:456,353
00:07:137:456,355
00:07:138:456,359
00:07:139:456,359
00:07:140:456,361
00:07:141:456,366
00:07:142:456,367
00:07:143:456,368
00:07:144:456,371
00:07:145:456,371
00:07:146:456,372
00:07:147:456,373
00:07:148:456,372
00:07:149:456,371
00:07:150:456,369
00:07:151:456,365
00:07:152:460,366
00:07:153:460,361
00:07:154:460,357
00:07:155:460,352
00:07:156:460,350
00:07:157:460,348
00:07:158:460,347
00:07:159:460,348
00:07:160:460,348
00:07:161:460,348
00:07:162:460,349
00:07:163:460,350
00:07:164:460,349
00:07:165:460,348
00:07:166:460,347
00:07:167:460,347
00:07:168:460,345
00:07:169:460,345
00:07:170:460,345
00:07:171:460,341
00:07:172:464,343
00:07:173:464,337
00:07:174:464,339
00:07:175:468,339
00:07:176:468,339
00:07:177:472,343
00:07:178:472,345
00:07:179:472,349
00:07:180:472,353
00:07:181:472,355
00:07:182:476,357
00:07:183:476,361
00:07:184:476,361
00:07:185:476,359
00:07:186:476,359
00:07:187:476,358
00:07:188:480,357
00:07:189:480,349
00:07:190:480,344
00:07:191:484,339
00:07:192:484,337
00:07:193:484,334
00:07:194:484,333
00:07:195:484,327
00:07:196:484,326
00:07:197:484,326
00:07:198:484,326
00:07:199:488,329
00:07:200:488,333
00:07:201:492,335
00:07:202:496,338
00:07:203:496,344
00:07:204:496,345
00:07:205:496,347
00:07:206:496,348
00:07:207:496,349
00:07:208:496,352
00:07:209:496,346
00:07:210:496,343
00:07:211:500,340
00:07:212:500,338
00:07:213:500,335
00:07:214:500,332
00:07:215:500,332
00:07:216:500,334
00:07:217:500,333
00:07:218:500,333
00:07:219:500,334
00:07:220:500,337
00:07:221:500,339
00:07:222:500,344
00:07:223:500,347
00:07:224:500,350
00:07:225:500,353
00:07:226:504,355
00:07:227:504,354
00:07:228:504,355
00:07:229:504,352
00:07:230:504,353
00:07:231:504,348
00:07:232:504,344
00:07:233:504,342
00:07:234:504,339
00:07:235:508,339
00:07:236:508,337
00:07:237:508,340
00:07:238:508,340
00:07:239:508,341
00:07:240:508,345
00:07:241:508,350
00:07:242:508,352
00:07:243:508,352
00:07:244:512,353
00:07:245:516,355
00:07:246:516,357
00:07:247:516,355
00:07:248:520,353
00:07:249:520,356
00:07:250:520,350
00:07:251:524,348
00:07:252:524,345
00:07:253:528,347
00:07:254:528,339
00:07:255:528,338
00:07:256:528,337
00:07:257:528,337
00:07:258:528,339
00:07:259:528,340
00:07:260:532,342
00:07:261:532,348
00:07:262:532,352
00:07:263:532,353
00:07:264:532,355
00:07:265:532,355
00:07:266:532,356
00:07:267:532,358
00:07:268:532,359
00:07:269:532,358
00:07:270:532,357
00:07:271:532,355
00:07:272:532,355
00:07:273:536,352
00:07:274:536,349
00:07:275:536,348
00:07:276:536,347
00:07:277:536,348
00:07:278:536,349
00:07:279:536,352
00:07:280:536,354
00:07:281:536,359
00:07:282:536,367
00:07:283:536,371
00:07:284:536,374
00:07:285:536,380
00:07:286:536,386
00:07:287:536,391
00:07:288:536,396
00:07:289:536,399
00:07:290:540,405
00:07:291:540,409
00:07:292:540,415
00:07:293:540,423
00:07:294:540,429
00:07:295:540,439
00:07:296:544,446
00:07:297:544,455
00:07:298:544,467
00:07:299:544,480
00:07:300:544,494
00:07:301:544,509
00:07:302:544,527
00:07:303:544,545
00:07:304:544,563
00:07:305:544,575
00:07:306:544,595
00:07:307:544,608
00:07:308:544,627
00:07:309:548,645
00:07:310:548,654
00:07:311:552,671
00:07:312:552,682
00:07:313:552,692
00:07:314:556,694
00:07:315:556,694
00:07:316:556,700
00:07:317:556,697
00:07:318:560,694
00:07:319:560,691
00:07:320:560,691
00:07:321:560,681
00:07:322:560,670
00:07:323:564,655
00:07:324:564,636
00:07:325:564,614
00:07:326:564,593
00:07:327:564,574
00:07:328:564,547
00:07:329:564,524
00:07:330:564,497
00:07:331:564,480
00:07:332:564,455
00:07:333:564,435
00:07:334:564,418
00:07:335:564,402
00:07:336:564,388
00:07:337:564,379
00:07:338:564,373
00:07:339:564,366
00:07:340:564,364
00:07:341:564,359
00:07:342:564,357
00:07:343:564,357
00:07:344:564,357
00:07:345:564,355
00:07:346:564,354
00:07:347:564,353
00:07:348:564,352
00:07:349:564,349
00:07:350:564,348
00:07:351:564,345
00:07:352:568,339
00:07:353:568,335
00:07:354:572,333
00:07:355:572,332
00:07:356:576,329
00:07:357:576,329
00:07:358:576,327
00:07:359:576,330
00:07:360:576,332
00:07:361:576,334
00:07:362:576,339
00:07:363:576,339
00:07:364:576,344
00:07:365:576,343
00:07:366:576,344
00:07:367:576,340
00:07:368:576,337
00:07:369:576,333
00:07:370:576,327
00:07:371:576,323
00:07:372:576,319
00:07:373:576,316
00:07:374:576,312
00:07:375:580,310
00:07:376:580,310
00:07:377:580,306
00:07:378:584,309
00:07:379:584,309
00:07:380:588,312
00:07:381:588,314
00:07:382:592,318
00:07:383:592,319
00:07:384:596,323
00:07:385:596,324
00:07:386:600,323
00:07:387:604,323
00:07:388:604,327
00:07:389:608,322
00:07:390:608,319
00:07:391:608,316
00:07:392:608,313
00:07:393:608,312
00:07:394:608,310
00:07:395:612,311
00:07:396:612,312
00:07:397:612,312
00:07:398:612,316
00:07:399:616,316
00:07:400:616,319
00:07:401:616,323
00:07:402:620,326
00:07:403:620,329
00:07:404:624,334
00:07:405:624,332
00:07:406:624,335
00:07:407:624,339
00:07:408:628,335
00:07:409:628,335
00:07:410:632,331
00:07:411:632,327
00:07:412:636,324
00:07:413:636,322
00:07:414:636,319
00:07:415:636,318
00:07:416:640,317
00:07:417:640,318
00:07:418:640,319
00:07:419:640,319
00:07:420:640,319
00:07:421:644,326
00:07:422:648,329
00:07:423:648,329
00:07:424:652,331
00:07:425:652,333
00:07:426:652,334
00:07:427:652,334
00:07:428:652,337
00:07:429:656,332
00:07:430:656,331
00:07:431:656,326
00:07:432:656,323
00:07:433:656,321
00:07:434:660,319
00:07:435:660,322
00:07:436:660,318
00:07:437:660,319
00:07:438:660,323
00:07:439:660,324
00:07:440:660,327
00:07:441:660,333
00:07:442:660,334
00:07:443:660,339
00:07:444:664,341
00:07:445:664,344
00:07:446:664,345
00:07:447:668,345
00:07:448:668,343
00:07:449:668,340
00:07:450:668,339
00:07:451:668,335
00:07:452:668,333
00:07:453:672,328
00:07:454:672,327
00:07:455:672,326
00:07:456:672,326
00:07:457:676,327
00:07:458:676,329
00:07:459:676,333
00:07:460:680,335
00:07:461:680,340
00:07:462:680,344
00:07:463:680,347
00:07:464:684,350
00:07:465:688,352
00:07:466:688,354
00:07:467:688,351
00:07:468:688,352
00:07:469:688,348
00:07:470:688,345
00:07:471:692,342
00:07:472:692,338
00:07:473:692,339
00:07:474:692,335
00:07:475:692,334
00:07:476:692,332
00:07:477:692,333
00:07:478:692,335
00:07:479:692,338
00:07:480:696,341
00:07:481:696,345
00:07:482:696,350
00:07:483:696,354
00:07:484:696,357
00:07:485:696,361
00:07:486:696,363
00:07:487:696,361
00:07:488:696,365
00:07:489:696,361
00:07:490:696,359
00:07:491:696,358
00:07:492:696,356
00:07:493:696,356
00:07:494:696,356
00:07:495:696,357
00:07:496:696,358
00:07:497:696,359
00:07:498:696,364
00:07:499:700,371
00:07:500:700,374
00:07:501:700,377
00:07:502:700,382
00:07:503:700,386
00:07:504:700,389
00:07:505:700,391
00:07:506:700,393
00:07:507:704,391
00:07:508:704,391
00:07:509:704,390
00:07:510:704,386
00:07:511:704,386
00:07:512:704,384
00:07:513:704,380
00:07:514:708,377
00:07:515:708,376
00:07:516:708,377
00:07:517:708,378
00:07:518:708,380
00:07:519:708,386
00:07:520:708,391
00:07:521:708,391
00:07:522:708,398
00:07:523:708,399
00:07:524:708,403
00:07:525:708,406
00:07:526:712,406
00:07:527:712,407
00:07:528:712,409
00:07:529:720,409
00:07:530:720,408
00:07:531:720,408
00:07:532:720,403
00:07:533:720,402
00:07:534:720,400
00:07:535:720,402
00:07:536:720,402
00:07:537:720,401
00:07:538:720,403
00:07:539:720,405
00:07:540:720,408
00:07:541:720,410
00:07:542:720,413
00:07:543:724,415
00:07:544:724,419
00:07:545:724,419
00:07:546:728,420
00:07:547:728,420
00:07:548:732,419
00:07:549:732,419
00:07:550:732,419
00:07:551:732,415
00:07:552:732,413
00:07:553:732,414
00:07:554:732,409
00:07:555:736,411
00:07:556:736,415
00:07:557:736,415
00:07:558:736,415
00:07:559:736,423
00:07:560:736,423
00:07:561:740,426
00:07:562:740,428
00:07:563:740,433
00:07:564:740,431
00:07:565:740,430
00:07:566:744,428
00:07:567:744,426
00:07:568:744,422
00:07:569:744,419
00:07:570:744,415
00:07:571:744,411
00:07:572:748,409
00:07:573:752,408
00:07:574:756,408
00:07:575:756,410
00:07:576:756,409
00:07:577:756,410
00:07:578:756,410
00:07:579:760,415
00:07:580:760,415
00:07:581:760,417
00:07:582:764,423
00:07:583:764,423
00:07:584:764,422
00:07:585:764,425
00:07:586:764,422
00:07:587:764,425
00:07:588:768,421
00:07:589:768,415
00:07:590:768,414
00:07:591:772,406
00:07:592:772,402
00:07:593:772,398
00:07:594:772,395
00:07:595:772,395
00:07:596:772,390
00:07:597:772,390
00:07:598:772,393
00:07:599:772,391
00:07:600:772,391
00:07:601:772,395
00:07:602:772,393
00:07:603:772,393
00:07:604:772,394
00:07:605:772,391
00:07:606:772,390
00:07:607:772,387
00:07:608:772,385
00:07:609:772,383
00:07:610:772,377
00:07:611:772,376
00:07:612:772,369
00:07:613:772,366
00:07:614:772,361
00:07:615:776,359
00:07:616:776,355
00:07:617:784,355
00:07:618:784,355
00:07:619:784,358
00:07:620:788,358
00:07:621:792,359
00:07:622:792,363
00:07:623:792,363
00:07:624:792,366
00:07:625:792,365
00:07:626:792,365
00:07:627:792,363
00:07:628:792,359
00:07:629:792,355
00:07:630:792,351
00:07:631:792,348
00:07:632:792,344
00:07:633:796,337
00:07:634:796,334
00:07:635:796,332
00:07:636:796,332
00:07:637:800,329
00:07:638:804,331
00:07:639:804,333
00:07:640:808,335
00:07:641:808,338
00:07:642:808,342
00:07:643:808,345
00:07:644:812,344
00:07:645:812,345
00:07:646:816,344
00:07:647:820,344
00:07:648:820,343
00:07:649:820,341
00:07:650:824,338
00:07:651:824,335
00:07:652:824,334
00:07:653:828,332
00:07:654:828,330
00:07:655:828,329
00:07:656:832,327
00:07:657:832,327
00:07:658:832,327
00:07:659:836,327
00:07:660:836,330
00:07:661:840,331
00:07:662:840,333
00:07:663:840,333
00:07:664:840,335
00:07:665:840,335
00:07:666:840,335
00:07:667:840,334
00:07:668:844,332
00:07:669:844,331
00:07:670:844,327
00:07:671:848,327
00:07:672:848,321
00:07:673:852,319
00:07:674:852,317
00:07:675:852,316
00:07:676:852,316
00:07:677:852,319
00:07:678:852,319
00:07:679:852,323
00:07:680:852,325
00:07:681:852,327
00:07:682:856,332
00:07:683:856,334
00:07:684:856,335
00:07:685:856,336
00:07:686:856,337
00:07:687:856,339
00:07:688:856,335
00:07:689:860,334
00:07:690:860,333
00:07:691:860,329
00:07:692:860,327
00:07:693:864,323
00:07:694:864,322
00:07:695:868,324
00:07:696:868,321
00:07:697:868,323
00:07:698:868,326
00:07:699:872,326
00:07:700:872,327
00:07:701:876,332
00:07:702:876,332
00:07:703:876,334
00:07:704:876,335
00:07:705:880,336
00:07:706:880,335
00:07:707:880,335
00:07:708:880,336
00:07:709:884,333
00:07:710:884,332
00:07:711:884,331
00:07:712:884,330
00:07:713:884,327
00:07:714:884,327
00:07:715:884,327
00:07:716:884,327
00:07:717:884,327
00:07:718:884,329
00:07:719:888,332
00:07:720:888,335
00:07:721:888,339
00:07:722:888,342
00:07:723:892,343
00:07:724:892,347
00:07:725:892,347
00:07:726:892,345
00:07:727:892,344
00:07:728:892,341
00:07:729:892,339
00:07:730:892,337
00:07:731:892,333
00:07:732:892,332
00:07:733:892,329
00:07:734:892,327
00:07:735:892,329
00:07:736:892,329
00:07:737:892,331
00:07:738:892,334
00:07:739:892,336
00:07:740:892,339
00:07:741:896,344
00:07:742:896,348
00:07:743:896,348
00:07:744:900,353
00:07:745:900,352
00:07:746:900,350
00:07:747:900,348
00:07:748:900,348
00:07:749:900,344
00:07:750:908,340
00:07:751:908,337
00:07:752:908,335
00:07:753:908,335
00:07:754:912,334
00:07:755:912,334
00:07:756:912,335
00:07:757:912,337
00:07:758:912,339
00:07:759:916,340
00:07:760:916,345
00:07:761:916,347
00:07:762:916,349
00:07:763:920,352
00:07:764:924,353
00:07:765:924,353
00:07:766:924,354
00:07:767:924,352
00:07:768:924,352
00:07:769:924,348
00:07:770:928,344
00:07:771:928,343
00:07:772:928,341
00:07:773:928,339
00:07:774:928,339
00:07:775:928,338
00:07:776:928,339
00:07:777:932,339
00:07:778:932,339
00:07:779:932,342
00:07:780:932,344
00:07:781:932,345
00:07:782:932,347
00:07:783:932,348
00:07:784:932,349
00:07:785:932,350
00:07:786:932,351
00:07:787:932,353
00:07:788:936,347
00:07:789:940,345
00:07:790:940,341
00:07:791:940,338
00:07:792:940,334
00:07:793:940,334
00:07:794:940,327
00:07:795:940,327
00:07:796:940,327
00:07:797:944,331
00:07:798:944,327
00:07:799:944,332
00:07:800:948,335
00:07:801:948,341
00:07:802:948,345
00:07:803:948,344
00:07:804:952,346
00:07:805:952,351
00:07:806:952,347
00:07:807:952,345
00:07:808:952,344
00:07:809:952,344
00:07:810:952,339
00:07:811:952,337
00:07:812:952,332
00:07:813:952,330
00:07:814:952,327
00:07:815:952,326
00:07:816:956,327
00:07:817:956,327
00:07:818:956,327
00:07:819:956,331
00:07:820:956,333
00:07:821:956,337
00:07:822:956,339
00:07:823:960,344
00:07:824:960,344
00:07:825:960,347
00:07:826:960,341
00:07:827:964,341
00:07:828:964,338
00:07:829:968,338
00:07:830:968,335
00:07:831:968,331
00:07:832:968,327
00:07:833:968,327
00:07:834:968,326
00:07:835:968,327
00:07:836:968,327
00:07:837:968,326
00:07:838:968,327
00:07:839:968,330
00:07:840:968,334
00:07:841:968,335
00:07:842:968,338
00:07:843:972,342
00:07:844:972,343
00:07:845:972,344
00:07:846:972,343
00:07:847:972,342
00:07:848:972,339
00:07:849:972,337
00:07:850:972,333
00:07:851:972,331
00:07:852:972,329
00:07:853:972,327
00:07:854:972,322
00:07:855:972,319
00:07:856:972,322
00:07:857:972,319
00:07:858:976,322
00:07:859:976,321
00:07:860:976,322
00:07:861:976,324
00:07:862:976,326
00:07:863:976,327
00:07:864:980,329
00:07:865:980,331
00:07:866:980,331
00:07:867:980,331
00:07:868:984,330
00:07:869:984,329
00:07:870:984,329
00:07:871:984,325
00:07:872:984,323
00:07:873:984,319
00:07:874:984,319
00:07:875:984,318
00:07:876:988,319
00:07:877:988,323
00:07:878:988,322
00:07:879:988,327
00:07:880:988,327
00:07:881:992,331
00:07:883:000,332
00:07:884:004,332
00:07:885:004,333
00:07:886:004,332
00:07:887:004,332
00:07:888:004,330
00:07:889:008,329
00:07:890:008,327
00:07:891:008,323
00:07:892:012,321
00:07:893:016,319
00:07:894:016,318
00:07:895:016,317
00:07:896:016,316
00:07:897:016,318
00:07:898:016,318
00:07:899:016,319
00:07:900:016,323
00:07:901:016,326
00:07:902:016,330
00:07:903:016,332
00:07:904:016,333
00:07:905:016,335
00:07:906:016,335
00:07:907:020,335
00:07:908:020,334
00:07:909:020,332
00:07:910:020,327
00:07:911:020,327
00:07:912:024,327
00:07:913:028,322
00:07:914:032,318
00:07:915:032,319
00:07:916:032,316
00:07:917:032,318
00:07:918:032,317
00:07:919:032,319
00:07:920:032,322
00:07:921:036,327
00:07:922:036,329
00:07:923:036,332
00:07:924:036,337
00:07:925:040,337
00:07:926:040,341
00:07:927:040,337
00:07:928:040,335
00:07:929:040,333
00:07:930:040,330
